TITLE,PRICE,Year,Mileage,Fuel Type,Horsepower,Transmission,Page,Link
Toyota Corolla  2012 GLi Automatic 1.6 VVTi for Sale,PKR 38.5 lacs,2012,"54,000 km",Petrol,1600 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-islamabad-11171349
Toyota Corolla  2017 Altis Automatic 1.6 for Sale,PKR 42.75 lacs,2017,"68,000 km",Petrol,1600 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11171343
Toyota Corolla  2005 Altis Automatic 1.8 for Sale,PKR 18.5 lacs,2005,"299,090 km",Petrol,1800 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-lahore-11171320
Toyota Corolla  2012 XLi VVTi for Sale,PKR 24.5 lacs,2012,"200,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-chowk-munda-11171284
Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 33 lacs,2016,"98,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-layyah-11067297
Toyota Corolla  1986  for Sale,PKR 7.3 lacs,1986,"350,000 km",Diesel,2000 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-1986-for-sale-in-chakwal-11171259
Toyota Corolla  2009 Altis SR 1.8 for Sale,PKR 30 lacs,2009,"195,000 km",Petrol,1800 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-lahore-11171221
Toyota Corolla 9th (E120) Generation 2007 XLi for Sale,PKR 19.85 lacs,2007,"100,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-haripur-11068312
Toyota Corolla  2008 XLi for Sale,PKR 18.9 lacs,2008,"370,000 km",Petrol,1300 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-lahore-11171196
Toyota Corolla  2020 Altis Automatic 1.6 for Sale,PKR 52.5 lacs,2020,"130,000 km",Petrol,1600 cc,Automatic,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-peshawar-11171185
Toyota Corolla  2004 SE Saloon for Sale,PKR 17.5 lacs,2004,"150,000 km",Petrol,1600 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-islamabad-11171124
Toyota Corolla  2000 XE Limited for Sale,PKR 13 lacs,2000,"250,000 km",Petrol,1600 cc,Manual,page 111,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-islamabad-11171120
Toyota Corolla  2009 XLi VVTi for Sale,PKR 22.75 lacs,2009,"150,000 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-karachi-11012490
Toyota Corolla  2010 XLi VVTi for Sale,PKR 22 lacs,2010,"200,000 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-karachi-11171059
Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 29 lacs,2012,"250,000 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-lahore-11171047
Toyota Corolla  2021  for Sale,PKR 96 lacs,2021,"68,000 km",Hybrid,1800 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-11171036
Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 47 lacs,2018,"102,000 km",Petrol,1300 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11171012
Toyota Corolla  2014 Altis Automatic 1.6 for Sale,PKR 36 lacs,2014,"180,000 km",Petrol,1600 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-11126227
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 48.5 lacs,2019,"72,000 km",Petrol,1300 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-rawalpindi-11170991
Toyota Corolla  2015 Altis Grande CVT-i 1.8 for Sale,PKR 44.5 lacs,2015,"120,000 km",Petrol,1800 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-peshawar-11170979
Toyota Corolla  2017 Altis Grande 1.8 for Sale,PKR 45 lacs,2017,"195,000 km",Petrol,1800 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-islamabad-11170938
Toyota Corolla  2010 XLi VVTi for Sale,PKR 22.5 lacs,2010,280 km,Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-faisalabad-11170933
Toyota Corolla  2019 Altis Automatic 1.6 for Sale,PKR 53.9 lacs,2019,"91,000 km",Petrol,1600 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-bahawalnagar-11170931
Toyota Corolla Fielder  2017  for Sale,PKR 49.8 lacs,2017,"240,000 km",Petrol,1500 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-fielder-2017-for-sale-in-peshawar-11170860
Toyota Corolla  2014 XLi VVTi Limited Edition for Sale,PKR 35 lacs,2014,"11,000 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-karachi-11170868
Toyota Corolla  2013 Altis Automatic 1.6 for Sale,PKR 30 lacs,2013,"100,000 km",Petrol,1600 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-peshawar-11170789
Toyota Corolla  2006 XLi for Sale,PKR 19.5 lacs,2006,"177,000 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-lahore-11170866
Toyota Corolla  2015 Altis Grande CVT-i 1.8 for Sale,PKR 43.4 lacs,2015,"155,000 km",Petrol,1800 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-11170835
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 40 lacs,2010,"12,700 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-faisalabad-11170827
Toyota Corolla  2016 XLi VVTi for Sale,PKR 38.5 lacs,2016,"263,450 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-charsadda-11170822
Toyota Corolla  2016 GLi 1.3 VVTi for Sale,PKR 34.6 lacs,2016,"100,325 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-dgkhan-11170786
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,PKR 49 lacs,2021,"99,000 km",Petrol,1598 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-rawalpindi-11170742
Toyota Corolla  2005 SE Saloon for Sale,PKR 29.5 lacs,2005,"184,000 km",Petrol,1600 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-peshawar-11170696
Toyota Corolla  2015 Altis Automatic 1.6 for Sale,PKR 43.75 lacs,2015,"112,000 km",Petrol,1600 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-gujrat-11170715
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 35.5 lacs,2007,"12,348 km",Petrol,1500 cc,Automatic,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-quetta-11170712
Toyota Corolla  1988 XL for Sale,PKR 11.5 lacs,1988,"237,000 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-1988-for-sale-in-attock-11170652
Toyota Corolla  2010 XLi VVTi for Sale,PKR 25.6 lacs,2010,"175,000 km",Petrol,1300 cc,Manual,page 112,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-lahore-11170641
Toyota Corolla  2022 Altis X Automatic 1.6 Special Edition for Sale,PKR 70 lacs,2022,"50,000 km",Petrol,1598 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-mandi-bahauddin-11170603
Toyota Corolla  1994  for Sale,PKR 22.5 lacs,1994,"140,000 km",Petrol,1600 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-1994-for-sale-in-buner-11170578
Toyota Corolla  2006 XLi for Sale,PKR 23.5 lacs,2006,"135,000 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-rawalpindi-11170560
Toyota Corolla  2016 XLi VVTi for Sale,PKR 32.9 lacs,2016,"120,000 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-karachi-11170508
Toyota Corolla Cross  2024 1.8 X for Sale,PKR 79.5 lacs,2024,"27,500 km",Petrol,1800 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-sahiwal-11164268
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 28.6 lacs,2010,"150,000 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-mian-wali-11038204
Toyota Corolla  2018 Altis Automatic 1.6 for Sale,PKR 45 lacs,2018,"77,000 km",Petrol,1600 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-11170469
Toyota Corolla 8th (E110) Generation 1999 XE-G for Sale,PKR 12 lacs,1999,"103,000 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-karachi-11170470
Toyota Corolla Axio  2007 X Special Edition 1.5 for Sale,PKR 33.8 lacs,2007,"222,000 km",Petrol,1500 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-rawalpindi-11170467
Toyota Corolla Axio  2017 Hybrid 1.5 for Sale,PKR 59.5 lacs,2017,"82,000 km",Hybrid,1500 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2017-for-sale-in-karachi-11089561
Toyota Corolla  1993 SE Limited for Sale,PKR 19 lacs,1993,"210,000 km",Petrol,1500 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-1993-for-sale-in-islamabad-11170411
Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,PKR 59.5 lacs,2020,"70,000 km",Petrol,1800 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-karachi-11170373
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 46.85 lacs,2017,"103,000 km",Petrol,1300 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11170404
Toyota Corolla  2020 Altis Grande CVT-i 1.8 for Sale,PKR 64 lacs,2020,"62,300 km",Petrol,1800 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-islamabad-11170381
Toyota Corolla  2021 Altis Automatic 1.6 for Sale,PKR 58 lacs,2021,"29,700 km",Petrol,1600 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-mian-channu-11170382
Toyota Corolla  2013 XLi VVTi for Sale,PKR 31 lacs,2013,"135,000 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-wazirabad-11170377
Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 39.5 lacs,2019,"97,000 km",Petrol,1300 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-11134545
Toyota Corolla  2009 XLi VVTi for Sale,PKR 22 lacs,2009,"438,000 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-11170370
Toyota Corolla  2017 XLi VVTi for Sale,PKR 35 lacs,2017,"96,339 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-chishtian-11053684
Toyota Corolla  2004 2.0D for Sale,PKR 19.45 lacs,2004,"123,455 km",Diesel,2000 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-islamabad-11170350
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 35.5 lacs,2017,"100,000 km",Petrol,1300 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-11170329
Toyota Corolla  2014 GLi Automatic Limited Edition 1.6 VVTi for Sale,PKR 33.5 lacs,2014,"180,000 km",Petrol,1600 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11170325
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 32.9 lacs,2015,"190,000 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-kasur-11170319
Toyota Corolla  2019 Altis Grande CVT-i 1.8 for Sale,PKR 56 lacs,2019,"145,000 km",Petrol,1800 cc,Automatic,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-11165215
Toyota Corolla  2006 GLi 1.3 for Sale,PKR 21.5 lacs,2006,"172,630 km",Petrol,1300 cc,Manual,page 113,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-karachi-11170286
Toyota Corolla  1990 TX for Sale,PKR 10.25 lacs,1990,"200,000 km",Petrol,1500 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-1990-for-sale-in-rawalpindi-11170289
Toyota Corolla  2018 GLi 1.3 VVTi for Sale,PKR 39.7 lacs,2018,"128,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-gujrat-11168819
Toyota Corolla  2009 XLi VVTi for Sale,PKR 26.35 lacs,2009,"250,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-rawalpindi-11170267
Toyota Corolla  1980  for Sale,PKR 9 lacs,1980,"156,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-1980-for-sale-in-lahore-11170247
Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 33.1 lacs,2013,"150,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-kohat-10495383
Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 36.5 lacs,2017,"181,500 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-ahmed-pur-east-11170210
Toyota Corolla  1988  for Sale,PKR 16 lacs,1988,37 km,Petrol,1600 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-1988-for-sale-in-mardan-11170207
Toyota Corolla  1973  for Sale,PKR 5.5 lacs,1973,"250,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-1973-for-sale-in-sahiwal-11170205
Toyota Corolla  2011 Altis Cruisetronic 1.8 for Sale,PKR 28.5 lacs,2011,"157,000 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-11170200
Toyota Corolla  2018 XLi VVTi for Sale,PKR 36.9 lacs,2018,"120,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-fort-abbass-11170149
Toyota Corolla Axio  2007 X 1.5 for Sale,PKR 36.5 lacs,2007,"145,000 km",Petrol,1500 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-quetta-11170108
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 68.25 lacs,2022,"57,100 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-islamabad-11170077
Toyota Corolla Cross  2021 Hybrid Z for Sale,PKR 1.35 crore,2021,"44,000 km",Hybrid,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2021-for-sale-in-karak-11167465
Toyota Corolla 8th (E110) Generation 1996 GL for Sale,PKR 14.15 lacs,1996,"100,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-haripur-11170049
Toyota Corolla 9th (E120) Generation 2006 XLi for Sale,PKR 19.5 lacs,2006,"75,500 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-kharian-11170024
Toyota Corolla  2018 GLi Automatic 1.3 VVTi for Sale,PKR 48.5 lacs,2018,"86,000 km",Petrol,1300 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-11170021
Toyota Corolla  2015 XLi VVTi for Sale,PKR 35 lacs,2015,"212,448 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-hyderabad-11170003
Toyota Corolla  2011 XLi VVTi for Sale,PKR 24.2 lacs,2011,"250,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-islamabad-10914746
Toyota Corolla  2012 XLi VVTi for Sale,PKR 27 lacs,2012,"140,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-akora-khattak-11169979
Toyota Corolla 9th (E120) Generation 2004 XLi for Sale,PKR 18 lacs,2004,"12,345 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-karachi-11169958
Toyota Corolla  2025 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 79.5 lacs,2025,"3,200 km",Petrol,1800 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2025-for-sale-in-karachi-11169966
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 26.5 lacs,2010,"280,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-gujranwala-11169931
Toyota Corolla  2021 Altis X Automatic 1.6 for Sale,PKR 60.8 lacs,2021,"28,000 km",Petrol,1598 cc,Automatic,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-islamabad-11169910
Toyota Corolla 9th (E120) Generation 2007 SE Saloon for Sale,PKR 28.5 lacs,2007,"99,999 km",Petrol,1600 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-kotli-loharan-11169906
Toyota Corolla  2009 XLi VVTi for Sale,PKR 24.25 lacs,2009,"10,000 km",Petrol,1300 cc,Manual,page 114,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-lahore-11169868
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 35 lacs,2015,"240,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-kala-shah-kaku-11169872
Toyota Corolla  2016 XLi VVTi for Sale,PKR 33.5 lacs,2016,"106,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-sialkot-11169871
Toyota Corolla  2009 Altis Cruisetronic 1.8 for Sale,PKR 27.9 lacs,2009,"102,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-lahore-10921159
Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 24 lacs,2010,"175,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-lahore-11169828
Toyota Corolla  2015 Altis Automatic 1.6 for Sale,PKR 42.25 lacs,2015,"103,000 km",Petrol,1600 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-sargodha-11169827
Toyota Corolla Cross  2022 Premium High Grade for Sale,PKR 74.95 lacs,2022,"21,000 km",Hybrid,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2022-for-sale-in-sahiwal-11007769
Toyota Corolla 8th (E110) Generation 2000 GLi 1.6 for Sale,PKR 11.5 lacs,2000,"160,000 km",Petrol,1600 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2000-for-sale-in-karachi-11169807
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 37 lacs,2015,"150,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-faisalabad-11169800
Toyota Corolla  2013 XLi VVTi for Sale,PKR 27 lacs,2013,"106,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-11169790
Toyota Corolla  2020 Altis Manual 1.6 for Sale,PKR 53 lacs,2020,"95,000 km",Petrol,1600 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-lahore-11169514
Toyota Corolla  2014 XLi VVTi for Sale,PKR 30.75 lacs,2014,"217,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-11167880
Toyota Corolla  2018 GLi 1.3 VVTi Special Edition for Sale,PKR 46 lacs,2018,"110,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-kallur-kot-11169787
Toyota Corolla  2011 XLi VVTi for Sale,PKR 29 lacs,2011,"21,641 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-takhtbai-11169779
Toyota Corolla 9th (E120) Generation 2005 Altis Automatic 1.8 for Sale,PKR 22.5 lacs,2005,"20,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2005-for-sale-in-abbottabad-11169765
Toyota Corolla  2015 Altis Grande CVT-i 1.8 for Sale,PKR 39 lacs,2015,"135,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-11169761
Toyota Corolla  2022 Altis 1.6 X CVT-i Special Edition for Sale,PKR 62 lacs,2022,"20,000 km",Petrol,1600 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-karachi-11169743
Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 32.5 lacs,2012,"222,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-gujranwala-11169706
Toyota Corolla Cross  2024 1.8 HEV X for Sale,PKR 84.25 lacs,2024,"25,000 km",Hybrid,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-cross-2024-for-sale-in-islamabad-11169689
Toyota Corolla  1982  for Sale,PKR 2.75 lacs,1982,"250,000 km",Petrol,1000 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-1982-for-sale-in-faisalabad-11169695
Toyota Corolla  2009 XLi VVTi for Sale,PKR 24.5 lacs,2009,"205,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2009-for-sale-in-peshawar-11169670
Toyota Corolla  2022 Altis Grande X CVT-i 1.8 Black Interior for Sale,PKR 69 lacs,2022,"130,000 km",Petrol,1800 cc,Automatic,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-multan-11169692
Toyota Corolla  2008 XLi for Sale,PKR 16.3 lacs,2008,"367,067 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2008-for-sale-in-lahore-11169681
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 32.85 lacs,2015,"200,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-faisalabad-11169646
Toyota Corolla  2007  for Sale,PKR 22.5 lacs,2007,"100,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-islamabad-11169657
Toyota Corolla  1997 GL for Sale,PKR 14.75 lacs,1997,"250,000 km",Petrol,1300 cc,Manual,page 115,https://www.pakwheels.com/used-cars/toyota-corolla-1997-for-sale-in-lahore-11169619
Toyota Corolla  2019 Altis Grande CVT-i 1.8 for Sale,PKR 56.5 lacs,2019,"88,430 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-bahawalpur-11167698
Toyota Corolla  2019 XLi Automatic for Sale,PKR 36 lacs,2019,"102,000 km",Petrol,1300 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-faisalabad-11169611
Toyota Corolla  2020 Altis Grande X CVT-i 1.8 Beige Interior for Sale,PKR 64.5 lacs,2020,"61,000 km",Petrol,1800 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2020-for-sale-in-rawalpindi-11169573
Toyota Corolla  2010  for Sale,PKR 27.5 lacs,2010,"216,000 km",Petrol,1500 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-bhalwal-11169565
Toyota Corolla  2022 Altis X Automatic 1.6 for Sale,PKR 61.5 lacs,2022,"33,000 km",Petrol,1598 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-lahore-11169553
Toyota Corolla  2022 Altis 1.6 X CVT-i Special Edition for Sale,PKR 67 lacs,2022,"27,000 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2022-for-sale-in-sarai-alamgir-11169548
Toyota Corolla  2021 Altis X Automatic 1.6 Special Edition for Sale,PKR 59.5 lacs,2021,"81,000 km",Petrol,1600 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-11169500
Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 47.5 lacs,2017,"46,000 km",Petrol,1300 cc,Automatic,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-11169498
Toyota Corolla  2018 GLi 1.3 VVTi for Sale,PKR 43 lacs,2018,"95,000 km",Petrol,1300 cc,Manual,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-sargodha-11169480
Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 35.8 lacs,2015,"147,000 km",Petrol,1300 cc,Manual,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-gujrat-11169471
Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 27.5 lacs,2012,"151,800 km",Petrol,1300 cc,Manual,page 116,https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-faisalabad-11068139
